SourceFile,BlueMatrixColumn,BlueTRC,CMMFlags,ColorSpaceData,ConnectionSpaceIlluminant,CreateDate,Creator,CreatorTool,DerivedFromDocumentID,DerivedFromInstanceID,DerivedFromOriginalDocumentID,DerivedFromRenditionClass,DeviceAttributes,DeviceManufacturer,DeviceMfgDesc,DeviceModel,DeviceModelDesc,Directory,DocumentID,Error,ExifToolVersion,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Format,GreenMatrixColumn,GreenTRC,HasXFA,HistoryAction,HistoryChanged,HistoryParameters,HistorySoftwareAgent,HistoryWhen,InstanceID,Language,Linearized,Luminance,MeasurementBacking,MeasurementFlare,MeasurementGeometry,MeasurementIlluminant,MeasurementObserver,MediaBlackPoint,MediaWhitePoint,MetadataDate,MIMEType,ModifyDate,OriginalDocumentID,PageCount,PDFVersion,PrimaryPlatform,Producer,ProfileClass,ProfileCMMType,ProfileConnectionSpace,ProfileCopyright,ProfileCreator,ProfileDateTime,ProfileDescription,ProfileFileSignature,ProfileID,ProfileVersion,RedMatrixColumn,RedTRC,RenderingIntent,RenditionClass,TaggedPDF,Technology,Trapped,ViewingCondDesc,ViewingCondIlluminant,ViewingCondIlluminantType,ViewingCondSurround,XMPToolkit
253020-flyer.pdf,,,,,,2019:07:30 07:00:05-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:19-04:00,2024:04:17 16:57:19-04:00,2024:04:17 16:57:19-04:00,253020-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:07:30 07:00:05-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
253585-flyer.pdf,,,,,,2019:08:02 15:08:02-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:52-04:00,2024:04:17 16:55:53-04:00,2024:04:17 16:55:53-04:00,253585-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:02 15:08:02-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
255805-flyer.pdf,,,,,,2019:08:13 09:52:04-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:58-04:00,2024:04:17 16:55:58-04:00,2024:04:17 16:55:58-04:00,255805-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:13 09:52:04-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
257421-flyer.pdf,,,,,,2019:08:20 10:56:19-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:41-04:00,2024:04:17 16:56:41-04:00,2024:04:17 16:56:41-04:00,257421-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:20 10:56:19-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
257746-wideflyer.pdf,,,,,,2019:08:21 12:24:17-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:10-04:00,2024:04:17 16:53:11-04:00,2024:04:17 16:53:11-04:00,257746-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:21 12:24:17-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
259618-flyer.pdf,,,,,,2019:08:30 13:04:28-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:20-04:00,2024:04:17 16:57:20-04:00,2024:04:17 16:57:20-04:00,259618-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:08:30 13:04:28-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
262306-flyer.pdf,,,,,,2019:09:06 11:00:03-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:46-04:00,2024:04:17 16:55:46-04:00,2024:04:17 16:55:46-04:00,262306-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:06 11:00:03-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
264304-flyer.pdf,,,,,,2019:09:12 07:20:14-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:32-04:00,2024:04:17 16:55:33-04:00,2024:04:17 16:55:33-04:00,264304-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:12 07:20:14-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
264318-wideflyer.pdf,,,,,,2019:09:11 16:56:07-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:19-04:00,2024:04:17 16:53:19-04:00,2024:04:17 16:53:19-04:00,264318-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:11 16:56:07-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
265065-flyer.pdf,,,,,,2019:09:18 09:04:02-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:11-04:00,2024:04:17 16:57:11-04:00,2024:04:17 16:57:11-04:00,265065-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:18 09:04:02-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
266376-flyer.pdf,,,,,,2019:09:18 13:16:14-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:38-04:00,2024:04:17 16:54:38-04:00,2024:04:17 16:54:38-04:00,266376-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:18 13:16:14-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
266926-flyer.pdf,,,,,,2019:09:19 14:28:03-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:14-04:00,2024:04:17 16:54:14-04:00,2024:04:17 16:54:14-04:00,266926-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:19 14:28:03-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
269579-flyer.pdf,,,,,,2019:09:29 12:32:02-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:21-04:00,2024:04:17 16:56:22-04:00,2024:04:17 16:56:22-04:00,269579-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:29 12:32:02-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
269637-flyer.pdf,,,,,,2019:09:29 11:36:02-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:48-04:00,2024:04:17 16:54:50-04:00,2024:04:17 16:54:50-04:00,269637-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:09:29 11:36:02-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
270043-flyer.pdf,,,,,,2019:10:01 06:24:03-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:08-04:00,2024:04:17 16:56:09-04:00,2024:04:17 16:56:09-04:00,270043-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:10:01 06:24:03-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
271039-flyer.pdf,,,,,,2019:10:02 15:04:02-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:05-04:00,2024:04:17 16:56:06-04:00,2024:04:17 16:56:06-04:00,271039-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:10:02 15:04:02-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
271658-flyer.pdf,,,,,,2019:10:04 11:36:12-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:30-04:00,2024:04:17 16:57:30-04:00,2024:04:17 16:57:30-04:00,271658-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:10:04 11:36:12-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
272940-wideflyer.pdf,,,,,,2019:10:14 16:24:03-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:31-04:00,2024:04:17 16:53:31-04:00,2024:04:17 16:53:31-04:00,272940-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:10:14 16:24:03-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
275639-flyer.pdf,,,,,,2019:10:21 12:48:17-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:46-04:00,2024:04:17 16:54:46-04:00,2024:04:17 16:54:46-04:00,275639-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:10:21 12:48:17-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
276694-flyer.pdf,,,,,,2019:10:24 13:56:06-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:56-04:00,2024:04:17 16:54:56-04:00,2024:04:17 16:54:56-04:00,276694-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:10:24 13:56:06-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
277817-flyer.pdf,,,,,,2019:10:29 15:12:10-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:07-04:00,2024:04:17 16:57:07-04:00,2024:04:17 16:57:07-04:00,277817-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:10:29 15:12:10-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
281839-flyer.pdf,,,,,,2019:11:22 07:20:07-07:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:09-04:00,2024:04:17 16:55:09-04:00,2024:04:17 16:55:09-04:00,281839-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:11:22 07:20:07-07:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
284081-flyer.pdf,,,,,,2019:12:04 07:32:15-07:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:59-04:00,2024:04:17 16:55:02-04:00,2024:04:17 16:55:02-04:00,284081-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:12:04 07:32:15-07:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
285700-flyer.pdf,,,,,,2019:12:18 12:20:02-07:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:27-04:00,2024:04:17 16:56:27-04:00,2024:04:17 16:56:27-04:00,285700-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:12:18 12:20:02-07:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
285700-wideflyer.pdf,,,,,,2019:12:18 12:20:02-07:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:33-04:00,2024:04:17 16:53:34-04:00,2024:04:17 16:53:34-04:00,285700-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2019:12:18 12:20:02-07:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
289916-flyer.pdf,,,,,,2020:01:15 12:36:02-07:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:52-04:00,2024:04:17 16:54:53-04:00,2024:04:17 16:54:53-04:00,289916-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:01:15 12:36:02-07:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
292152-flyer.pdf,,,,,,2020:01:22 07:32:12-07:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:57:01-04:00,2024:04:17 16:57:02-04:00,2024:04:17 16:57:02-04:00,292152-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:01:22 07:32:12-07:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
292164-wideflyer.pdf,,,,,,2020:01:22 08:40:09-07:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:07-04:00,2024:04:17 16:53:08-04:00,2024:04:17 16:53:08-04:00,292164-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:01:22 08:40:09-07:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
293150-flyer.pdf,,,,,,2020:01:26 17:12:03-07:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:07-04:00,2024:04:17 16:56:07-04:00,2024:04:17 16:56:07-04:00,293150-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:01:26 17:12:03-07:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
294303-wideflyer.pdf,,,,,,2020:09:11 06:44:05-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:32-04:00,2024:04:17 16:53:32-04:00,2024:04:17 16:53:32-04:00,294303-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:09:11 06:44:05-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
298795-flyer.pdf,,,,,,2020:02:13 07:32:02-07:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:26-04:00,2024:04:17 16:54:26-04:00,2024:04:17 16:54:26-04:00,298795-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:02:13 07:32:02-07:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
299173-wideflyer.pdf,,,,,,2020:09:16 07:00:08-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:52:58-04:00,2024:04:17 16:52:59-04:00,2024:04:17 16:52:59-04:00,299173-wideflyer.pdf,-rw-r--r--,583 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:09:16 07:00:08-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
302937-wideflyer.pdf,,,,,,2020:09:09 12:40:09-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:20-04:00,2024:04:17 16:53:21-04:00,2024:04:17 16:53:21-04:00,302937-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:09:09 12:40:09-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
303092-flyer.pdf,,,,,,2020:03:03 15:20:11-07:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:56:36-04:00,2024:04:17 16:56:37-04:00,2024:04:17 16:56:37-04:00,303092-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:03:03 15:20:11-07:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
305029-flyer.pdf,,,,,,2020:09:09 13:16:03-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:39-04:00,2024:04:17 16:55:39-04:00,2024:04:17 16:55:39-04:00,305029-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:09:09 13:16:03-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
305215-wideflyer.pdf,,,,,,2020:10:21 19:39:16-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:52:57-04:00,2024:04:17 16:52:57-04:00,2024:04:17 16:52:57-04:00,305215-wideflyer.pdf,-rw-r--r--,583 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:10:21 19:39:16-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
306293-flyer.pdf,,,,,,2020:08:18 20:28:52-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:29-04:00,2024:04:17 16:55:30-04:00,2024:04:17 16:55:30-04:00,306293-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:08:18 20:28:52-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
306378-wideflyer.pdf,,,,,,2020:08:12 21:05:15-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:51-04:00,2024:04:17 16:54:51-04:00,2024:04:17 16:54:51-04:00,306378-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:08:12 21:05:15-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
306437-wideflyer.pdf,,,,,,2020:06:26 14:32:04-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:14-04:00,2024:04:17 16:53:15-04:00,2024:04:17 16:53:15-04:00,306437-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:06:26 14:32:04-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
306580-flyer.pdf,,,,,,2020:07:07 18:32:03-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:29-04:00,2024:04:17 16:54:30-04:00,2024:04:17 16:54:30-04:00,306580-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:07:07 18:32:03-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
306903-flyer.pdf,,,,,,2020:07:17 09:52:03-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:28-04:00,2024:04:17 16:54:28-04:00,2024:04:17 16:54:28-04:00,306903-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:07:17 09:52:03-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
307037-flyer.pdf,,,,,,2020:10:21 19:41:57-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:08-04:00,2024:04:17 16:55:08-04:00,2024:04:17 16:55:08-04:00,307037-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:10:21 19:41:57-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
307085-flyer.pdf,,,,,,2020:08:18 20:35:23-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:50-04:00,2024:04:17 16:53:50-04:00,2024:04:17 16:53:50-04:00,307085-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:08:18 20:35:23-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
307627-wideflyer.pdf,,,,,,2020:10:21 19:43:18-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:18-04:00,2024:04:17 16:53:18-04:00,2024:04:17 16:53:18-04:00,307627-wideflyer.pdf,-rw-r--r--,583 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:10:21 19:43:18-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
307980-wideflyer.pdf,,,,,,2020:08:13 16:12:04-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:15-04:00,2024:04:17 16:54:15-04:00,2024:04:17 16:54:15-04:00,307980-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:08:13 16:12:04-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
308021-wideflyer.pdf,,,,,,2020:08:13 13:08:03-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:55:17-04:00,2024:04:17 16:55:17-04:00,2024:04:17 16:55:17-04:00,308021-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:08:13 13:08:03-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
308048-wideflyer.pdf,,,,,,2020:08:13 08:32:03-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:57-04:00,2024:04:17 16:54:58-04:00,2024:04:17 16:54:58-04:00,308048-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:08:13 08:32:03-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
308059-flyer.pdf,,,,,,2020:08:18 20:47:06-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:31-04:00,2024:04:17 16:54:31-04:00,2024:04:17 16:54:31-04:00,308059-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:08:18 20:47:06-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
308104-flyer.pdf,,,,,,2020:08:18 20:47:35-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:54:19-04:00,2024:04:17 16:54:20-04:00,2024:04:17 16:54:20-04:00,308104-flyer.pdf,-rw-r--r--,625 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:08:18 20:47:35-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
308461-wideflyer.pdf,,,,,,2020:08:20 19:56:04-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:52:54-04:00,2024:04:17 16:52:55-04:00,2024:04:17 16:52:55-04:00,308461-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:08:20 19:56:04-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
308481-wideflyer.pdf,,,,,,2020:08:19 16:54:55-06:00,,,,,,,,,,,,.,,,12.70,2024:04:17 16:53:40-04:00,2024:04:17 16:53:40-04:00,2024:04:17 16:53:40-04:00,308481-wideflyer.pdf,-rw-r--r--,582 kB,PDF,pdf,,,,,,,,,,,,No,,,,,,,,,,application/pdf,2020:08:19 16:54:55-06:00,,1,1.3,,dompdf <75f13c70> + CPDF,,,,,,,,,,,,,,,,,,,,,,
